user_id,article_1,article_2,article_3,article_4,article_5
211424,272143,175040,199198,166581,218337
211425,199198,64329,20691,198659,336245
211426,162655,158536,199198,64329,198659
211427,202493,199198,64329,198659,202741
211428,162655,300470,16129,162300,158536
211429,202355,336223,293301,284471,207963
211430,199198,166581,175040,293513,336380
211431,272143,199198,175040,218028,31520
211432,199198,64329,198659,111043,162655
211433,199198,64329,198659,166581,324823
211434,166581,198659,111043,324823,158536
211435,272143,160417,158536,199198,175040
211436,123290,123818,336220,124352,199198
211437,48403,160417,218337,272143,160748
211438,289090,293050,124350,96210,124748
211439,336221,235870,48403,199198,64329
211440,64329,123909,123818,199198,324823
211441,336245,288440,128260,111043,354086
211442,199198,64329,198659,166581,324823
211443,199198,166581,158536,156560,57469
211444,285648,285342,284547,64329,175040
211445,272143,166581,224658,162655,198659
211446,234698,348109,336223,64329,59057
211447,200839,200841,288320,272143,160417
211448,272143,64329,198659,162655,235616
211449,64329,272143,199198,324823,166581
211450,199198,64329,166581,324823,199197
211451,272143,235715,64329,199198,162655
211452,199198,166581,158536,277491,324823
211453,96210,199198,64329,336245,198659
211454,199198,162655,175040,156560,160417
211455,160974,199198,166581,158536,156560
211456,272143,199198,160974,160417,156560
211457,199198,175040,119193,166581,156560
211458,272143,158536,162655,175040,199198
211459,140528,36161,348112,240233,156355
211460,199198,166581,158536,156560,64329
211461,272143,293114,129434,284985,166581
211462,336221,20691,272143,96755,124749
211463,44756,47999,70336,154545,155890
211464,234698,158536,199198,162655,175040
211465,272143,175040,299697,64329,10034
211466,199198,160974,160417,158536,272143
211467,272143,175040,199198,166581,218337
211468,111043,123909,336380,108855,276970
211469,202388,271262,202289,20691,199198
211470,160417,272143,336254,166581,161801
211471,272143,235715,64329,199198,162655
211472,166961,272143,316226,224692,199198
211473,158536,272218,272143,218337,162655
211474,183176,199198,166581,283505,215993
211475,199198,64329,198659,166581,324823
211476,158536,162655,160974,218337,64329
211477,199198,166581,175040,324823,156560
211478,64329,58580,158536,159762,285719
211479,285648,285342,284547,64329,175040
211480,236207,272143,162655,198659,182394
211481,175040,66770,324823,64329,166581
211482,336221,234698,336223,198659,64329
211483,292717,292409,292966,289724,293018
211484,199198,64329,198659,166581,324823
211485,198659,96210,64329,162655,166581
211486,199198,64329,198659,270607,162655
211487,64329,336221,199198,162655,158536
211488,136438,51660,106991,136650,235174
211489,64329,234698,95716,199198,198659
211490,272143,156624,162655,284547,31836
211491,199198,166581,175040,324823,156560
211492,168623,272143,285719,289126,331116
211493,272143,175040,199198,166581,218337
211494,348112,160417,218337,272143,162655
211495,199198,64329,198659,166581,324823
211496,64329,166581,199198,198659,324823
211497,272143,199198,162655,158536,324823
211498,32566,199198,64329,59057,123909
211499,158536,162655,160974,218337,64329
211500,272143,156964,336221,235870,199198
211501,289090,284985,336223,235616,277107
211502,272143,235715,64329,199198,162655
211503,272143,64329,289090,198659,234267
211504,272143,175040,199198,324823,166581
211505,300263,214800,299945,282785,58606
211506,194939,184912,288320,31968,25630
211507,338340,38797,199198,64329,198659
211508,64329,272143,162655,160417,166581
211509,160974,225463,162655,202557,16129
211510,158536,64329,160417,166581,162655
211511,272143,175040,199198,166581,218337
211512,272143,218337,158536,175040,160417
211513,272143,282713,199198,158536,160974
211514,199198,64329,198659,293050,162655
211515,272143,199198,124350,124177,158536
211516,272143,160417,158536,199198,166581
211517,64329,272143,162655,218028,160417
211518,2221,218028,178349,181714,199198
211519,89302,89298,106962,275042,207156
211520,336220,64329,234269,234267,162655
211521,272143,158536,160417,162655,175040
211522,140528,160974,235616,348093,289090
211523,235616,235524,338015,208237,285648
211524,272143,48403,286161,64329,119193
211525,160417,156560,156624,162655,149623
211526,96210,288440,160417,158536,336380
211527,160417,64329,162655,272143,156560
211528,272143,64329,175040,198659,182394
211529,331116,209236,64329,161602,207994
211530,272143,336220,175040,277491,162655
211531,160417,218337,272143,162655,166581
211532,199198,166581,158536,175040,156560
211533,51660,106991,235174,198225,285648
211534,196305,198371,31520,198777,272143
211535,160974,225463,162655,202557,16129
211536,285648,285342,284547,64329,175040
211537,199198,175040,156560,166581,162655
211538,160417,218337,272143,162655,166581
211539,64329,272143,199198,235715,198659
211540,235870,95716,336254,218028,300082
211541,198659,64329,166581,194480,162655
211542,272143,234698,123909,336221,96210
211543,199198,64329,158536,198659,160417
211544,270607,245161,199198,293514,336221
211545,87144,87656,86937,87687,87692
211546,272143,124748,336221,123757,96755
211547,336221,208539,114456,159762,235870
211548,64329,289090,336220,234269,162655
211549,160974,160417,158536,199198,272143
211550,272143,64329,166581,224658,182394
211551,289090,123290,123909,124352,123818
211552,162655,64329,158536,156624,199197
211553,272143,160417,158536,199198,166581
211554,175040,66770,324823,64329,166581
211555,68822,64329,272143,199198,158047
211556,272143,198659,182394,64329,166581
211557,272143,293513,218028,64329,202355
211558,96210,199198,272143,288440,64329
211559,272143,198659,182394,64329,166581
211560,199198,286161,272143,160974,156560
211561,199198,161602,166581,158536,156560
211562,64329,272143,158536,162655,286321
211563,64329,160417,166581,156560,199198
211564,285648,285342,284547,64329,175040
211565,272143,175040,199198,166581,218337
211566,111556,199198,48403,64329,119193
211567,83304,79427,79437,293114,199198
211568,160417,218337,272143,162655,166581
211569,331116,209236,283009,348112,157478
211570,272143,175040,199198,166581,218337
211571,159762,331116,271262,202493,285719
211572,272143,199198,160417,158536,166581
211573,272143,235715,89302,89298,64329
211574,137361,136295,132567,136926,136151
211575,293062,272143,199198,175040,331737
211576,272143,175040,199198,166581,218337
211577,285648,285342,284547,64329,175040
211578,199197,284547,64329,162655,156624
211579,158536,234698,272143,160974,95716
211580,199198,64329,198659,48403,108855
211581,175040,199198,166581,324823,156560
211582,124350,124176,124749,123757,123290
211583,129434,336380,301030,338339,198159
211584,64329,199198,166581,198659,324823
211585,64329,158536,199198,166581,198659
211586,272143,166581,182394,224658,64329
211587,160974,160417,158536,199198,272143
211588,95716,123818,300082,123290,160417
211589,272143,158536,160417,237524,162655
211590,272143,199198,158536,160974,235715
211591,285648,285342,284547,64329,175040
211592,158536,162655,160974,218337,64329
211593,272143,175040,199198,324823,166581
211594,108855,218028,62464,272143,215613
211595,272143,206168,199198,175040,199197
211596,272143,202355,199198,175040,158536
211597,272143,175040,199198,166581,218337
211598,64329,162655,95716,198659,156964
211599,218028,283123,31197,202355,211442
211600,156624,156619,160417,162655,158536
211601,199198,158536,162655,156560,166581
211602,336245,288440,272143,175040,218028
211603,184205,181805,76654,181553,123757
211604,336221,96210,119193,272143,123757
211605,199198,233688,336221,48403,158536
211606,64329,336221,199198,198659,324823
211607,123818,272143,160417,123290,158536
211608,64329,272143,199198,324823,166581
211609,351013,350995,124177,258638,123757
211610,336221,48403,20691,31836,96210
211611,336221,336245,277491,336223,129434
211612,25058,157770,64329,159034,158536
211613,202355,202559,255040,331116,206785
211614,119193,31836,336221,235616,336220
211615,272143,160417,158536,199198,166581
211616,272143,160417,158536,209236,199198
211617,272312,51660,106991,235174,271558
211618,234698,336220,336221,199198,25325
211619,19931,21335,20073,19735,19659
211620,233688,160417,272143,111043,158536
211621,199198,175040,234698,95716,336220
211622,233688,209013,87236,87231,183176
211623,272143,175040,199198,166581,218337
211624,218337,162655,272143,156560,183176
211625,235870,95716,300082,199198,315105
211626,160417,158536,272143,300470,158082
211627,160417,111043,160974,181585,233688
211628,166581,162655,199198,156560,160417
211629,158536,162655,160974,218337,64329
211630,199198,64329,198659,208582,162655
211631,199198,64329,128260,175040,156560
211632,108855,303565,234987,123909,160131
211633,160974,160417,158536,199198,272143
211634,160417,218337,162655,160974,64329
211635,175040,199198,166581,324823,156560
211636,87231,87224,336220,336221,199198
211637,272143,199198,175040,158536,162655
211638,64329,162655,166581,156560,199198
211639,272143,218337,158536,175040,160417
211640,123818,64329,124748,123290,198659
211641,64329,199198,166581,198659,324823
211642,336223,96210,272143,234698,175040
211643,272143,160417,162655,156619,303565
211644,336221,235870,64409,156560,158536
211645,160417,272143,124749,162655,166581
211646,160417,293114,218337,272143,124749
211647,64329,272143,199198,324823,166581
211648,272143,199198,166581,348112,293513
211649,129434,272218,303565,272143,234987
211650,272143,199198,175040,158536,162655
211651,96210,288440,272143,245161,336380
211652,272143,234698,123909,336221,96210
211653,158536,162655,160974,218337,64329
211654,183176,272143,283505,64329,87224
211655,158536,162655,160974,218337,64329
211656,20691,199197,123818,242179,233688
211657,160417,218337,272143,162655,166581
211658,285648,285342,284547,64329,175040
211659,234698,87228,64329,198659,87231
211660,160417,162655,87224,87236,218028
211661,158536,64329,160417,166581,162655
211662,272143,336221,233688,234267,288440
211663,123289,124177,124350,124748,123909
211664,64329,162655,156560,218337,160974
211665,286161,160417,156619,156560,64329
211666,160974,160417,158536,166414,199198
211667,64329,166581,216191,162655,133160
211668,64329,166581,182394,162655,175040
211669,162655,198659,158536,324823,156560
211670,158536,272143,218337,162655,336220
211671,272143,235715,64329,199198,162655
211672,199198,156560,199197,123757,175040
211673,160417,218337,272143,162655,166581
211674,218028,64329,129434,286321,209236
211675,233688,272143,128260,166581,160974
211676,20691,173140,336220,95716,272143
211677,202289,202741,202493,355395,207311
211678,272143,235715,64329,199198,162655
211679,64329,162655,158536,156560,199198
211680,336221,272143,95716,336223,20691
211681,208981,209236,272143,224658,64329
211682,124748,123826,124350,123290,293062
211683,272143,64329,198659,162655,175040
211684,158536,123289,272143,218337,124177
211685,123290,272143,123818,124352,124177
211686,272143,175040,199198,166581,218337
211687,255078,254665,160417,50655,255231
211688,199198,166581,158536,156560,64329
211689,16276,180491,36111,277685,36846
211690,160417,156560,272143,300470,64329
211691,162117,270424,199198,64329,198659
211692,272143,198659,182394,64329,166581
211693,208970,160748,209348,254265,58619
211694,124350,123290,124352,123818,160417
211695,283505,277491,64329,289090,272143
211696,199198,166581,175040,324823,156560
211697,198659,64329,166581,162655,175040
211698,158536,64329,160417,166581,162655
211699,72613,202493,202559,72588,254462
211700,48403,119193,271261,95716,272143
211701,50864,160417,5391,158536,156624
211702,272143,202355,336254,336223,166581
211703,158536,160417,272143,166581,199198
211704,272143,158536,162655,199198,218337
211705,111210,272143,64329,293114,235715
211706,272143,182394,224658,64329,166581
211707,272143,199197,64329,348093,198659
211708,283123,270607,245161,199198,64329
211709,199198,166581,175040,123909,237524
211710,272143,20691,175040,336245,162655
211711,272143,175040,199198,158536,162655
211712,272143,199198,343256,337143,331116
211713,160417,64329,218337,162655,50864
211714,161602,64329,158536,162655,272143
211715,158536,272143,218337,162655,156560
211716,64329,272143,324823,285648,199198
211717,158536,160974,106807,236444,272143
211718,198659,64329,166581,162655,129434
211719,64329,162655,224658,293114,199197
211720,285648,285342,284547,64329,175040
211721,270256,199198,272143,160974,87205
211722,158536,162655,160974,218337,64329
211723,237524,166581,175040,123909,198659
211724,182394,272143,331738,198659,64329
211725,272143,64329,123757,124177,198659
211726,160974,160417,158536,199198,272143
211727,64329,199198,31520,166581,198659
211728,158536,160974,272143,156560,158082
211729,272143,199198,166581,160974,160417
211730,21359,20281,169072,19350,20279
211731,199198,64329,198659,166581,324823
211732,158536,162655,160974,218337,64329
211733,336220,234267,234269,74628,234698
211734,160417,156560,156624,162655,149623
211735,272143,209236,199198,166581,324823
211736,160974,160417,158536,199198,272143
211737,285648,285342,284547,64329,175040
211738,199198,166581,175040,202355,324823
211739,64329,272143,199198,324823,166581
211740,48403,59057,234698,95716,272143
211741,166581,336245,124352,324823,199197
